COUNTRY_ID,country_name,district_name,GAUL_CODE,total_population_2016,coverage_untargeted_biased_2016,coverage_untargeted_unbiased_2016,coverage_targeted_2016,number_to_vaccinate_untargeted_biased_2016,number_to_vaccinate_untargeted_unbiased_2016,number_to_vaccinate_targeted_2016,coverage_untargeted_biased_1970,coverage_untargeted_biased_1980,coverage_untargeted_biased_1990,coverage_untargeted_biased_2000,coverage_untargeted_biased_2010,coverage_untargeted_unbiased_1970,coverage_untargeted_unbiased_1980,coverage_untargeted_unbiased_1990,coverage_untargeted_unbiased_2000,coverage_untargeted_unbiased_2010,coverage_targeted_1970,coverage_targeted_1980,coverage_targeted_1990,coverage_targeted_2000,coverage_targeted_2010
BRA,Brazil,Muricilandia,11780,3943.165774,0.309939891,0.775476804,0.982072697,1932,97,0,0,0,0.040644713,0.118787653,0.253658832,0,0,0.040644713,0.466887888,0.72378055,0,0,0.040644713,0.600412183,0.97654474
BRA,Brazil,Natividade,11781,9335.433387,0.169715948,0.492018787,0.649629595,5884,2875,1404,0,0,0.040644713,0.118787653,0.167102083,0,0,0.040644713,0.466887888,0.522983419,0,0,0.040644713,0.600412183,0.696959152
BRA,Brazil,Nazare,11782,4106.260903,0.169715948,0.492018787,0.649629595,2588,1265,617,0,0,0.040644713,0.118787653,0.167102083,0,0,0.040644713,0.466887888,0.522983419,0,0,0.040644713,0.600412183,0.696959152
BRA,Brazil,Nova Olinda,11783,11699.7833,0.169715948,0.492018787,0.649629595,7374,3603,1759,0,0,0.040644713,0.118787653,0.167102083,0,0,0.040644713,0.466887888,0.522983419,0,0,0.040644713,0.600412183,0.696959152
BRA,Brazil,Nova Rosalandia,11784,4070.522758,0.394980321,0.834601512,0.990691195,1649,0,0,0,0,0.040644713,0.118787653,0.345990834,0,0,0.040644713,0.466887888,0.786272503,0,0,0.040644713,0.600412183,0.981221593
BRA,Brazil,Novo Acordo,11785,3669.004054,0.403225185,0.78540298,0.999596607,1456,54,0,0,0,0.040644713,0.118787653,0.333498122,0,0,0.040644713,0.466887888,0.724788823,0,0,0.040644713,0.600412183,0.979567677
BRA,Brazil,Novo Alegre,11786,2152.655053,0.403625639,0.831219885,0.993484427,853,0,0,0,0,0.040644713,0.118787653,0.349140205,0,0,0.040644713,0.466887888,0.760397887,0,0,0.040644713,0.600412183,0.984697526
BRA,Brazil,Novo Jardim,11787,2715.742102,0.378576913,0.816602694,0.996605133,1144,0,0,0,0,0.040644713,0.118787653,0.318496629,0,0,0.040644713,0.466887888,0.763595087,0,0,0.040644713,0.600412183,0.978369459
BRA,Brazil,Oliveira De Fatima,11788,1132.845813,0.481654542,0.859301567,1,361,0,0,0,0,0.040644713,0.118787653,0.426794472,0,0,0.040644713,0.466887888,0.798512126,0,0,0.040644713,0.600412183,0.982171539
BRA,Brazil,Palmas,11789,305073.2188,0.169715948,0.492018787,0.649629595,192283,93957,45874,0,0,0.040644713,0.118787653,0.167102083,0,0,0.040644713,0.466887888,0.522983419,0,0,0.040644713,0.600412183,0.696959152
BRA,Brazil,Palmeirante,11790,6020.320962,0.420389724,0.770022726,0.971670791,2285,180,0,0,0,0.040644713,0.118787653,0.38631584,0,0,0.040644713,0.466887888,0.71727411,0,0,0.040644713,0.600412183,0.948897132
BRA,Brazil,Palmeiropolis,11791,7735.021892,0.430575556,0.857957589,0.995250692,2858,0,0,0,0,0.040644713,0.118787653,0.379517552,0,0,0.040644713,0.466887888,0.820680599,0,0,0.040644713,0.600412183,0.982822756
BRA,Brazil,Paraiso Do Tocantins,11792,50964.46276,0.405027878,0.80454081,0.99561563,20130,0,0,0,0,0.040644713,0.118787653,0.347310214,0,0,0.040644713,0.466887888,0.739043219,0,0,0.040644713,0.600412183,0.976112114
BRA,Brazil,Parana,11793,11374.66492,0.169715948,0.492018787,0.649629595,7169,3503,1710,0,0,0.040644713,0.118787653,0.167102083,0,0,0.040644713,0.466887888,0.522983419,0,0,0.040644713,0.600412183,0.696959152
BRA,Brazil,Pau D'arco,11794,4672.33862,0.169715948,0.492018787,0.649629595,2945,1439,703,0,0,0.040644713,0.118787653,0.167102083,0,0,0.040644713,0.466887888,0.522983419,0,0,0.040644713,0.600412183,0.696959152
BRA,Brazil,Pedro Afonso,11795,12713.65923,0.389105559,0.827505696,0.999466055,5224,0,0,0,0,0.040644713,0.118787653,0.326900302,0,0,0.040644713,0.466887888,0.766189312,0,0,0.040644713,0.600412183,0.98181716
BRA,Brazil,Peixe,11796,11140.47782,0.347087893,0.781602658,0.964274187,5046,205,0,0,0,0.040644713,0.118787653,0.308407092,0,0,0.040644713,0.466887888,0.760164166,0,0,0.040644713,0.600412183,0.96417177
BRA,Brazil,Pequizeiro,11797,5458.996568,0.347794033,0.77588467,0.987932721,2469,132,0,0,0,0.040644713,0.118787653,0.289455592,0,0,0.040644713,0.466887888,0.721798731,0,0,0.040644713,0.600412183,0.975054579
BRA,Brazil,Pindorama Do Tocantins,11798,4550.700194,0.336597143,0.775141729,0.99965907,2109,113,0,0,0,0.040644713,0.118787653,0.268641289,0,0,0.040644713,0.466887888,0.703911593,0,0,0.040644713,0.600412183,0.97982093
BRA,Brazil,Piraque,11799,3255.198882,0.348598256,0.70806663,0.95967416,1469,299,0,0,0,0.040644713,0.118787653,0.300998404,0,0,0.040644713,0.466887888,0.68879465,0,0,0.040644713,0.600412183,0.96298394
BRA,Brazil,Pium,11800,7806.0413,0.378512167,0.800141474,0.991212271,3290,0,0,0,0,0.040644713,0.118787653,0.323924302,0,0,0.040644713,0.466887888,0.752247629,0,0,0.040644713,0.600412183,0.978239149
BRA,Brazil,Ponte Alta Do Bom Jesus,11801,4574.449326,0.418223252,0.805301944,0.993631184,1746,0,0,0,0,0.040644713,0.118787653,0.368982025,0,0,0.040644713,0.466887888,0.76382283,0,0,0.040644713,0.600412183,0.982550954
BRA,Brazil,Ponte Alta Do Tocantins,11802,8206.444727,0.359159336,0.806127282,0.999675808,3618,0,0,0,0,0.040644713,0.118787653,0.292275691,0,0,0.040644713,0.466887888,0.737829312,0,0,0.040644713,0.600412183,0.980261783
BRA,Brazil,Porto Alegre Do Tocantins,11803,2709.542011,0.416204584,0.821006213,0.99828864,1040,0,0,0,0,0.040644713,0.118787653,0.357682712,0,0,0.040644713,0.466887888,0.776978452,0,0,0.040644713,0.600412183,0.985007739
BRA,Brazil,Porto Nacional,11804,52939.63938,0.36429391,0.81653472,1,23066,0,0,0,0,0.040644713,0.118787653,0.299091751,0,0,0.040644713,0.466887888,0.744960597,0,0,0.040644713,0.600412183,0.983315922
BRA,Brazil,Praia Norte,11805,8492.856067,0.315509071,0.764492876,0.991838073,4115,302,0,0,0,0.040644713,0.118787653,0.262977861,0,0,0.040644713,0.466887888,0.702235055,0,0,0.040644713,0.600412183,0.976768511
BRA,Brazil,Presidente Kennedy,11806,3761.204924,0.169715948,0.492018787,0.649629595,2371,1158,566,0,0,0.040644713,0.118787653,0.167102083,0,0,0.040644713,0.466887888,0.522983419,0,0,0.040644713,0.600412183,0.696959152
BRA,Brazil,Pugmil,11807,2666.664661,0.416170037,0.818354129,0.998623573,1024,0,0,0,0,0.040644713,0.118787653,0.356897241,0,0,0.040644713,0.466887888,0.757731235,0,0,0.040644713,0.600412183,0.983337534
BRA,Brazil,Recursolandia,11808,3330.760594,0.417710889,0.858811774,0.999662241,1273,0,0,0,0,0.040644713,0.118787653,0.359377437,0,0,0.040644713,0.466887888,0.802062366,0,0,0.040644713,0.600412183,0.989039153
BRA,Brazil,Riachinho,11809,5077.596848,0.169715948,0.492018787,0.649629595,3200,1564,764,0,0,0.040644713,0.118787653,0.167102083,0,0,0.040644713,0.466887888,0.522983419,0,0,0.040644713,0.600412183,0.696959152
BRA,Brazil,Rio Da Conceicao,11810,2115.121837,0.423426891,0.831150318,0.996511685,796,0,0,0,0,0.040644713,0.118787653,0.364767783,0,0,0.040644713,0.466887888,0.79003305,0,0,0.040644713,0.600412183,0.985167269
BRA,Brazil,Rio Dos Bois,11811,2770.425007,0.65595529,0.858374991,0.99274565,399,0,0,0,0,0.040644713,0.118787653,0.625159035,0,0,0.040644713,0.466887888,0.829812582,0,0,0.040644713,0.600412183,0.976623089
BRA,Brazil,Rio Sono,11812,6797.184094,0.304424832,0.743758602,0.982174368,3369,382,0,0,0,0.040644713,0.118787653,0.25400025,0,0,0.040644713,0.466887888,0.697077557,0,0,0.040644713,0.600412183,0.971948874
BRA,Brazil,Sampaio,11813,5173.714601,0.403657527,0.770595993,0.994575117,2051,152,0,0,0,0.040644713,0.118787653,0.351636542,0,0,0.040644713,0.466887888,0.720447588,0,0,0.040644713,0.600412183,0.978819348
BRA,Brazil,Sandolandia,11814,3448.849529,0.427712965,0.815586301,0.989966408,1284,0,0,0,0,0.040644713,0.118787653,0.376569934,0,0,0.040644713,0.466887888,0.784540533,0,0,0.040644713,0.600412183,0.976375427
BRA,Brazil,Santa Fe Do Araguaia,11815,7149.394264,0.443582444,0.825912367,0.999399113,2548,0,0,0,0,0.040644713,0.118787653,0.376142775,0,0,0.040644713,0.466887888,0.762914281,0,0,0.040644713,0.600412183,0.979971191
BRA,Brazil,Santa Maria Do Tocantins,11816,3401.162838,0.357437957,0.830001529,0.996807776,1505,0,0,0,0,0.040644713,0.118787653,0.295956707,0,0,0.040644713,0.466887888,0.759410773,0,0,0.040644713,0.600412183,0.981805038
BRA,Brazil,Santa Rita Do Tocantins,11817,2457.603185,0.372631584,0.750769635,0.972899184,1050,121,0,0,0,0.040644713,0.118787653,0.319270245,0,0,0.040644713,0.466887888,0.703194753,0,0,0.040644713,0.600412183,0.95855483
BRA,Brazil,Santa Rosa Do Tocantins,11818,4855.249627,0.353471865,0.816310352,0.999670445,2168,0,0,0,0,0.040644713,0.118787653,0.281104388,0,0,0.040644713,0.466887888,0.745003226,0,0,0.040644713,0.600412183,0.982497574
BRA,Brazil,Santa Tereza Do Tocantins,11819,2829.105668,0.390703724,0.843655798,0.996222024,1158,0,0,0,0,0.040644713,0.118787653,0.331220529,0,0,0.040644713,0.466887888,0.791010487,0,0,0.040644713,0.600412183,0.985339029
BRA,Brazil,Santa Terezinha Do Tocantins,11820,2561.630697,0.398874499,0.828585753,0.9939004,1028,0,0,0,0,0.040644713,0.118787653,0.341681734,0,0,0.040644713,0.466887888,0.764080366,0,0,0.040644713,0.600412183,0.984182293
BRA,Brazil,Sao Bento Do Tocantins,11821,6654.383721,0.329201057,0.780762526,0.992199471,3133,128,0,0,0,0.040644713,0.118787653,0.273948346,0,0,0.040644713,0.466887888,0.721115013,0,0,0.040644713,0.600412183,0.97864277
BRA,Brazil,Sao Felix Do Tocantins,11822,1518.775933,0.401529315,0.82357897,0.996956787,605,0,0,0,0,0.040644713,0.118787653,0.342926272,0,0,0.040644713,0.466887888,0.766621905,0,0,0.040644713,0.600412183,0.987699143
BRA,Brazil,Sao Miguel Do Tocantins,11823,13485.22739,0.37024319,0.757619988,0.984903743,5795,572,0,0,0,0.040644713,0.118787653,0.316535231,0,0,0.040644713,0.466887888,0.706654527,0,0,0.040644713,0.600412183,0.969186604
BRA,Brazil,Sao Salvador Do Tocantins,11824,2966.9646,0.65615732,0.89370125,0.986667815,427,0,0,0,0,0.040644713,0.118787653,0.629219979,0,0,0.040644713,0.466887888,0.878252349,0,0,0.040644713,0.600412183,0.979798657
BRA,Brazil,Sao Sebastiao Do Tocantins,11825,4849.207584,0.391643151,0.840987902,0.99728302,1980,0,0,0,0,0.040644713,0.118787653,0.335943404,0,0,0.040644713,0.466887888,0.788275775,0,0,0.040644713,0.600412183,0.989347901
BRA,Brazil,Sao Valerio Da Natividade,11826,4111.929247,0.474355338,0.906296897,1,1339,0,0,0,0,0.040644713,0.118787653,0.420139413,0,0,0.040644713,0.466887888,0.858841931,0,0,0.040644713,0.600412183,0.98763522
BRA,Brazil,Silvanopolis,11827,5469.921847,0.366391515,0.793287507,1,2372,37,0,0,0,0.040644713,0.118787653,0.295792624,0,0,0.040644713,0.466887888,0.732169091,0,0,0.040644713,0.600412183,0.982567572
BRA,Brazil,Sitio Novo Do Tocantins,11828,8738.86196,0.508430063,0.835691852,0.999287187,2548,0,0,0,0,0.040644713,0.118787653,0.456557478,0,0,0.040644713,0.466887888,0.790299636,0,0,0.040644713,0.600412183,0.981541591
BRA,Brazil,Sucupira,11829,2622.964008,0.39955506,0.738172809,0.955758826,1050,162,0,0,0,0.040644713,0.118787653,0.365600369,0,0,0.040644713,0.466887888,0.715219855,0,0,0.040644713,0.600412183,0.95579639
BRA,Brazil,Taguatinga,11830,16659.44467,0.357813515,0.791129137,0.984830066,7367,148,0,0,0,0.040644713,0.118787653,0.310859134,0,0,0.040644713,0.466887888,0.748325158,0,0,0.040644713,0.600412183,0.981388625
BRA,Brazil,Taipas Do Tocantins,11831,2235.162126,0.397652573,0.819414644,0.994534901,899,0,0,0,0,0.040644713,0.118787653,0.344558438,0,0,0.040644713,0.466887888,0.77379791,0,0,0.040644713,0.600412183,0.981557158
BRA,Brazil,Talisma,11832,2750.544928,0.488456974,0.829212839,0.990292473,857,0,0,0,0,0.040644713,0.118787653,0.441012409,0,0,0.040644713,0.466887888,0.7930452,0,0,0.040644713,0.600412183,0.975443232
BRA,Brazil,Tocantinia,11833,7763.214934,0.355434655,0.808186352,1,3451,0,0,0,0,0.040644713,0.118787653,0.289332574,0,0,0.040644713,0.466887888,0.739899879,0,0,0.040644713,0.600412183,0.983730381
BRA,Brazil,Tocantinopolis,11834,23198.37945,0.380391229,0.809255841,0.996857517,9734,0,0,0,0,0.040644713,0.118787653,0.321661951,0,0,0.040644713,0.466887888,0.764426126,0,0,0.040644713,0.600412183,0.981117596
BRA,Brazil,Tupirama,11835,2555.974968,0.39015855,0.758980641,0.960897708,1048,105,0,0,0,0.040644713,0.118787653,0.344252106,0,0,0.040644713,0.466887888,0.719788631,0,0,0.040644713,0.600412183,0.950005542
BRA,Brazil,Tupiratins,11836,2819.18806,0.310953493,0.766152972,0.965050921,1379,95,0,0,0,0.040644713,0.118787653,0.271132688,0,0,0.040644713,0.466887888,0.71903363,0,0,0.040644713,0.600412183,0.956656874
BRA,Brazil,Wanderlandia,11837,11935.50525,0.341803218,0.727735815,0.97070433,5469,863,0,0,0,0.040644713,0.118787653,0.292649971,0,0,0.040644713,0.466887888,0.686878709,0,0,0.040644713,0.600412183,0.963075081
BRA,Brazil,Xambioa,11838,11895.46833,0.475595138,0.840775015,1,3859,0,0,0,0,0.040644713,0.118787653,0.419873236,0,0,0.040644713,0.466887888,0.77652233,0,0,0.040644713,0.600412183,0.990256047
CAF,Central African Republic,Bamingui,12835,8677.885912,0.276122262,0.294353566,0.30372794,4546,4388,4307,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Ndele,12836,45558.09194,0.276122262,0.294353566,0.30372794,23867,23036,22609,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Alindao,12837,85285.38378,0.276122262,0.294353566,0.30372794,44679,43124,42325,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Kembe,12838,73672.58641,0.276122262,0.294353566,0.30372794,38595,37252,36562,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Mingala,12839,32238.80476,0.276122262,0.294353566,0.30372794,16889,16301,15999,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Mobaye,12840,72640.62428,0.276122262,0.294353566,0.30372794,38055,36730,36050,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Zangba,12841,41608.88042,0.276122262,0.294353566,0.30372794,21798,21039,20649,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Bambouti,12842,3689.705538,0.276122262,0.294353566,0.30372794,1933,1866,1831,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Djemah,12843,2576.484653,0.276122262,0.294353566,0.30372794,1350,1303,1279,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Obo,12844,44590.8455,0.276122262,0.294353566,0.30372794,23360,22547,22129,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Zemio,12845,21481.91739,0.276122262,0.294353566,0.30372794,11254,10862,10661,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Bria,12846,84464.39782,0.586350348,0.659657973,0.729971682,18046,11854,5915,0.107746594,0.070878777,0.060486541,0.125809809,0.615330422,0.371614845,0.242675429,0.166139533,0.185962751,0.705197082,0.506234976,0.330379154,0.220141197,0.216766823,0.788823794
CAF,Central African Republic,Ouadda,12847,22386.64595,0.586350348,0.659657973,0.729971682,4783,3142,1568,0.107746594,0.070878777,0.060486541,0.125809809,0.615330422,0.371614845,0.242675429,0.166139533,0.185962751,0.705197082,0.506234976,0.330379154,0.220141197,0.216766823,0.788823794
CAF,Central African Republic,Yalinga,12848,6406.998464,0.586350348,0.659657973,0.729971682,1369,899,449,0.107746594,0.070878777,0.060486541,0.125809809,0.615330422,0.371614845,0.242675429,0.166139533,0.185962751,0.705197082,0.506234976,0.330379154,0.220141197,0.216766823,0.788823794
CAF,Central African Republic,Dekoa,12849,45359.77184,0.276122262,0.294353566,0.30372794,23763,22936,22511,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Mala,12850,16759.83398,0.276122262,0.294353566,0.30372794,8780,8475,8317,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Ndjoukou,12851,35851.85947,0.276122262,0.294353566,0.30372794,18782,18128,17792,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Sibut,12852,50639.52823,0.276122262,0.294353566,0.30372794,26529,25606,25131,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Boda,12853,31202.53086,0.601670966,0.671193901,0.738585625,6188,4019,1916,0.107746594,0.070878777,0.060486541,0.125809809,0.633768522,0.371614845,0.242675429,0.166139533,0.185962751,0.718990493,0.506234976,0.330379154,0.220141197,0.216766823,0.799124849
CAF,Central African Republic,Boganangone,12854,34575.88592,0.601670966,0.671193901,0.738585625,6857,4454,2123,0.107746594,0.070878777,0.060486541,0.125809809,0.633768522,0.371614845,0.242675429,0.166139533,0.185962751,0.718990493,0.506234976,0.330379154,0.220141197,0.216766823,0.799124849
CAF,Central African Republic,Boganda,12855,17616.84651,0.601670966,0.671193901,0.738585625,3494,2269,1082,0.107746594,0.070878777,0.060486541,0.125809809,0.633768522,0.371614845,0.242675429,0.166139533,0.185962751,0.718990493,0.506234976,0.330379154,0.220141197,0.216766823,0.799124849
CAF,Central African Republic,Mbaiki,12856,199554.1373,0.601670966,0.671193901,0.738585625,39577,25704,12255,0.107746594,0.070878777,0.060486541,0.125809809,0.633768522,0.371614845,0.242675429,0.166139533,0.185962751,0.718990493,0.506234976,0.330379154,0.220141197,0.216766823,0.799124849
CAF,Central African Republic,Mongoumba,12857,24549.06216,0.601670966,0.671193901,0.738585625,4869,3162,1508,0.107746594,0.070878777,0.060486541,0.125809809,0.633768522,0.371614845,0.242675429,0.166139533,0.185962751,0.718990493,0.506234976,0.330379154,0.220141197,0.216766823,0.799124849
CAF,Central African Republic,Amada Gaza,12858,18523.91717,0.276122262,0.294353566,0.30372794,9704,9367,9193,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Berberati,12859,177127.4486,0.276122262,0.294353566,0.30372794,92793,89564,87903,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Carnot,12860,111706.5055,0.276122262,0.294353566,0.30372794,58521,56484,55437,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Dede Mokouba,12861,21218.85147,0.276122262,0.294353566,0.30372794,11116,10729,10530,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Gadzi,12862,78664.37287,0.276122262,0.294353566,0.30372794,41211,39776,39039,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Gamboula,12863,34185.44952,0.276122262,0.294353566,0.30372794,17909,17286,16965,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Sosso Nakombo,12864,14398.97245,0.276122262,0.294353566,0.30372794,7543,7281,7146,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Bakouma,12865,25863.16547,0.276122262,0.294353566,0.30372794,13549,13078,12835,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Bangassou,12866,82777.59067,0.276122262,0.294353566,0.30372794,43365,41856,41080,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Gambo,12867,26800.08619,0.276122262,0.294353566,0.30372794,14040,13551,13300,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Ouango,12868,49157.12054,0.276122262,0.294353566,0.30372794,25752,24856,24395,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Rafai,12869,17121.47464,0.276122262,0.294353566,0.30372794,8970,8657,8497,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Kaga Bandoro,12870,121604.4956,0.276122262,0.294353566,0.30372794,63706,61489,60349,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Mbres,12871,25082.27304,0.276122262,0.294353566,0.30372794,13140,12683,12448,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Abba,12872,24716.87795,0.276122262,0.294353566,0.30372794,12949,12498,12266,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Baboua,12873,63317.58064,0.276122262,0.294353566,0.30372794,33171,32016,31423,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Baoro,12874,42171.27033,0.276122262,0.294353566,0.30372794,22093,21324,20928,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Bouar,12875,163020.6198,0.276122262,0.294353566,0.30372794,85403,82431,80903,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Bimbo,12876,814052.7505,0.276122262,0.294353566,0.30372794,426464,411623,403992,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Boali,12877,35134.77121,0.70617395,0.749542083,0.793494717,3297,1773,229,0.107746594,0.070878777,0.060486541,0.125809809,0.759509612,0.371614845,0.242675429,0.166139533,0.185962751,0.812670741,0.506234976,0.330379154,0.220141197,0.216766823,0.864913125
CAF,Central African Republic,Bogangolo,12878,12300.12781,0.276122262,0.294353566,0.30372794,6444,6220,6104,0.107746594,0.070878777,0.060486541,0.125809809,0.237774019,0.371614845,0.242675429,0.166139533,0.185962751,0.26840574,0.506234976,0.330379154,0.220141197,0.216766823,0.284132349
CAF,Central African Republic,Bossembele,12879,47280.37913,0.474820221,0.568959466,0.655445257,15375,10924,6835,0.107746594,0.070878777,0.060486541,0.125809809,0.48029249,0.371614845,0.242675429,0.166139533,0.185962751,0.596832954,0.506234976,0.330379154,0.220141197,0.216766823,0.700288648
CAF,Central African Republic,Damara,12880,40360.26012,0.70617395,0.749542083,0.793494717,3787,2036,263,0.107746594,0.070878777,0.060486541,0.125809809,0.759509612,0.371614845,0.242675429,0.166139533,0.185962751,0.812670741,0.506234976,0.330379154,0.220141197,0.216766823,0.864913125
